HOUSEID,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000210921,9520.091628,13519.72126,0,5,3,1,2,6,3,2,4,21,63,1,4,4,1,7,2,1,4,3,1,2,1,1,1,0,2,5,1,202212,3,1031
9000210925,11294.28798,17179.97527,0,2,2,1,2,7,3,1,2,3,74,1,9,9,1,2,4,1,10,4,6,4,4,6,2,0,0,2,2,202212,1,1034
9000210930,4597.831443,6484.489333,0,1,2,2,2,4,2,2,1,0,42,1,9,9,1,1,1,2,1,2,4,3,1,5,1,0,0,1,1,202212,1,1027
9000210941,102993.7585,0,228623.5766,4,1,1,2,7,3,2,4,0,73,1,7,7,4,4,4,1,8,3,1,7,1,1,1,0,0,4,1,202212,0,1033
9000210945,6873.386259,0,28386.36937,1,2,1,2,5,3,2,1,2,53,1,5,5,1,1,1,2,9,3,3,7,1,2,1,0,0,1,1,202212,0,1029
9000210952,6283.656304,8922.665304,0,2,3,1,2,3,2,2,2,8,32,1,6,6,1,2,1,1,2,2,4,3,1,5,1,0,0,2,1,202212,1,1025
9000210963,16824.46899,25640.59451,0,1,2,1,1,3,2,2,1,3,31,1,7,7,1,1,1,2,9,1,5,5,4,6,2,0,0,1,2,202212,0,1026
9000210975,7542.168081,10702.21686,0,4,1,1,2,5,3,2,4,3,53,1,8,8,1,6,4,1,6,3,1,3,1,1,1,2,0,6,1,202212,3,1029
9000210984,10808.82215,14591.70074,0,1,1,3,1,2,1,2,1,2,21,1,8,8,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202301,1,1023
9000210988,6432.218427,10732.63988,0,2,1,2,1,9,4,2,2,2,91,1,11,11,1,3,2,1,6,1,5,5,1,3,1,1,0,3,1,202212,2,1037
9000210995,7195.200018,8869.019108,0,2,1,1,2,8,4,2,2,9,83,1,7,7,1,2,2,1,2,3,3,3,4,6,2,0,0,2,2,202212,2,1036
9000210996,17673.01073,27004.81338,0,2,3,1,2,8,4,2,1,5,83,1,2,2,2,2,1,2,2,3,3,2,1,2,1,0,0,2,1,202212,2,1035
9000211004,8690.156048,12310.71155,0,2,1,1,2,3,2,2,2,4,33,1,5,5,1,2,2,1,2,3,1,4,1,1,1,0,0,2,1,202212,1,1025
9000211007,14997.52752,20269.5515,0,3,3,3,1,2,1,1,2,0,21,1,4,4,1,3,1,1,2,1,5,2,1,4,1,0,0,3,1,202212,0,1023
9000211020,5543.514555,6812.973715,0,2,3,3,2,4,2,2,1,0,43,1,4,4,1,2,1,1,10,3,1,2,1,1,1,0,0,2,1,202212,1,1027
9000211038,10732.57641,0,33329.49451,1,3,3,1,3,2,2,0,2,31,1,8,8,1,1,0,2,1,1,5,7,1,4,1,0,0,1,1,202212,1,1025
9000211043,5345.862008,12956.21475,0,2,1,1,2,1,1,2,2,3,14,1,11,11,1,2,2,1,10,4,6,2,4,6,2,0,0,2,2,202212,1,1022
9000211054,13682.24049,19528.25694,0,2,2,1,2,3,2,2,2,4,32,1,4,4,1,2,2,1,10,2,4,5,1,3,1,0,0,2,1,202212,0,1025
9000211060,15582.77446,20359.15306,0,1,3,3,2,7,3,2,0,0,72,1,1,1,3,1,0,2,1,2,5,4,1,5,1,0,0,1,1,202212,0,1033
9000211068,21816.03584,29999.34283,0,2,3,3,1,2,1,1,0,4,21,1,2,2,1,2,0,1,2,1,5,4,1,4,1,0,0,2,1,202212,2,1023
9000211084,6182.484395,9132.578542,0,2,1,1,2,8,4,2,2,6,82,1,6,6,1,2,1,1,10,2,5,6,1,1,1,0,0,2,1,202212,1,1035
9000211092,37264.05168,0,223281.162,1,4,4,2,6,3,2,1,0,63,1,2,2,2,1,1,2,1,3,2,7,4,6,2,0,0,1,2,202212,1,1032
9000211105,4689.841941,7423.246931,0,2,1,1,2,9,4,2,2,3,92,1,7,7,1,2,2,1,10,2,4,4,1,5,1,0,0,2,1,202212,0,1037
9000211134,8589.634401,12367.47201,0,2,1,3,1,2,1,2,2,8,21,1,10,10,1,2,0,1,2,1,5,6,1,4,1,0,0,2,1,202301,1,1023
9000211143,15217.76266,0,39412.11747,2,1,1,2,5,3,2,2,2,52,1,3,3,1,2,2,2,2,2,5,1,1,1,1,0,0,2,1,202212,0,1029
9000211150,14625.27264,21809.87713,0,3,2,1,2,7,3,2,2,4,72,1,11,11,3,4,2,1,6,2,5,6,1,2,1,1,0,4,1,202212,2,1033
9000211171,3722.242821,4715.579841,0,1,2,1,2,9,4,2,1,2,93,1,6,6,1,1,1,2,9,3,1,2,2,6,1,0,0,1,1,202301,0,1037
9000211172,24304.42493,35947.02716,0,3,1,1,1,2,1,2,3,6,21,1,11,11,3,3,3,1,2,1,5,5,1,4,1,0,0,3,1,202301,0,1023
9000211182,3731.18995,5445.40235,0,2,2,1,1,5,3,2,2,0,51,1,11,11,1,2,2,1,10,1,5,2,1,4,1,0,0,2,1,202301,2,1029
9000211202,5943.046629,0,25322.09324,1,3,3,2,5,3,2,1,0,53,1,1,1,1,1,1,2,9,3,3,1,1,2,1,0,0,1,1,202212,0,1029
9000211209,5949.413486,8589.441898,0,2,2,1,2,7,3,1,2,0,72,1,8,8,1,2,2,1,2,2,4,6,1,5,1,0,0,2,1,202212,2,1033
9000211211,8607.732898,11388.82238,0,2,2,1,2,2,1,2,2,8,23,1,1,1,97,2,3,1,10,3,3,6,4,6,2,0,0,2,1,202212,0,1023
9000211238,3912.005395,5584.730111,0,2,1,1,2,3,2,2,2,2,32,1,8,8,1,2,2,1,2,2,5,2,1,5,1,0,0,2,1,202301,1,1025
9000211240,5427.828397,7929.756479,0,2,2,1,2,8,4,2,2,4,83,1,7,7,1,2,3,1,10,3,1,4,1,1,1,0,0,2,1,202212,0,1035
9000211250,17925.57198,24353.13066,0,2,1,1,2,4,2,2,2,11,42,1,11,11,1,2,3,1,2,2,4,5,1,5,1,0,0,2,1,202301,2,1027
9000211266,8978.887057,13230.71555,0,2,1,1,2,5,3,2,2,14,52,1,8,8,1,5,2,1,4,2,5,3,1,5,1,2,1,4,1,202212,1,1029
9000211296,6803.70117,10409.02042,0,1,1,1,2,7,3,2,1,8,72,1,11,11,1,1,4,2,9,2,5,5,1,5,1,0,0,1,1,202212,0,1033
9000211297,23766.8344,39528.04525,0,4,1,1,2,7,3,2,1,3,72,1,2,2,1,4,1,1,2,2,5,5,1,5,1,0,0,4,1,202212,0,1033
9000211300,4190.860311,4715.375358,0,1,3,1,2,6,3,2,1,3,62,1,3,3,1,1,1,2,9,2,4,6,4,6,2,0,0,1,2,202212,0,1032
9000211305,10510.5619,0,29808.59187,2,2,2,2,3,2,2,2,4,32,1,11,11,1,2,4,1,10,2,4,7,1,1,1,0,0,2,1,202212,1,1025
9000211312,16916.57155,0,49870.68895,2,2,4,2,7,3,2,2,0,72,1,8,8,1,2,3,1,10,2,4,1,4,6,2,0,0,2,2,202301,0,1034
9000211327,2082.097222,2774.488556,0,1,2,1,2,7,3,2,1,2,72,1,7,7,1,1,1,2,9,2,4,2,4,6,2,0,0,1,2,202301,0,1034
9000211358,28478.92788,38924.75598,0,2,1,2,2,4,2,2,2,4,42,1,9,9,1,2,3,1,2,2,5,6,1,5,1,0,0,2,1,202301,2,1027
9000211364,11299.94816,15561.20667,0,2,3,2,2,9,4,2,1,8,93,1,4,4,1,2,0,1,10,3,2,5,1,1,1,0,0,2,1,202212,0,1037
9000211371,6458.608977,9880.937297,0,1,1,1,2,5,3,2,1,8,53,1,8,8,1,3,3,1,5,3,3,4,1,5,1,2,0,3,1,202212,1,1029
9000211376,4953.580699,6984.256052,0,1,3,1,2,3,2,2,1,2,33,1,-8,6,1,1,1,2,1,3,1,5,1,1,1,0,0,1,1,202212,0,1025
9000211396,8575.020456,12117.15203,0,2,1,1,1,2,1,2,2,14,21,2,7,7,1,4,2,1,6,1,5,3,1,4,1,2,0,3,1,202301,1,1023
9000211429,7170.035667,11070.23854,0,2,3,3,2,6,3,2,2,4,63,1,2,2,1,2,1,1,2,3,2,3,1,1,1,0,0,2,1,202212,2,1031
9000211432,15239.76079,22576.65562,0,2,1,1,2,8,4,2,2,12,82,1,7,7,2,2,1,1,10,2,4,4,1,5,1,0,0,2,1,202212,0,1035
9000211438,7888.503801,11642.84084,0,2,2,1,2,7,3,2,1,0,73,1,6,6,97,2,1,1,10,3,2,5,4,6,2,0,0,2,2,202212,0,1034
9000211442,7740.901225,9993.036192,0,3,1,1,2,3,2,2,2,14,33,1,7,7,1,3,2,1,2,3,2,6,4,6,2,0,0,3,2,202301,2,1026
9000211465,6040.514546,0,12528.19451,2,2,1,2,4,2,2,2,0,43,1,11,11,1,2,3,1,10,3,1,1,4,6,2,0,0,2,2,202212,1,1028
9000211477,7380.181932,9983.820714,0,2,1,1,2,8,4,2,2,4,83,1,9,9,1,2,3,1,10,3,1,5,2,6,1,0,0,2,2,202212,1,1036
9000211487,11055.45999,0,38064.92364,1,3,3,1,5,3,2,1,0,51,1,6,6,2,1,1,2,9,1,4,1,1,4,1,0,0,1,1,202212,0,1029
9000211489,21524.98087,41246.38961,0,1,1,1,2,8,4,2,2,3,82,1,10,10,1,3,3,1,5,2,5,2,1,5,1,2,0,3,1,202301,1,1035
9000211498,12147.26154,16073.34444,0,1,1,1,2,7,3,2,1,5,73,1,4,4,2,2,1,1,5,3,1,2,2,6,1,1,0,2,1,202301,1,1033
9000211503,7078.082155,9195.962104,0,1,1,2,2,9,4,2,1,2,92,1,7,7,1,1,1,2,9,2,5,2,1,5,1,0,0,1,1,202301,1,1037
9000211510,4510.524812,7158.696908,0,2,1,2,2,5,3,2,2,8,52,1,8,8,1,2,2,1,10,2,4,2,1,5,1,0,0,2,1,202212,1,1029
9000211522,12395.19802,16201.53077,0,2,2,1,2,3,2,2,2,6,33,1,4,4,1,5,1,1,4,3,1,3,4,6,2,1,2,3,2,202212,1,1026
9000211523,4353.815065,6199.943546,0,2,2,1,2,5,3,2,2,12,53,1,8,8,1,2,2,1,10,3,2,5,1,2,1,0,0,2,1,202212,0,1029
9000211526,14467.24499,20330.36949,0,2,1,1,2,9,4,2,2,0,92,1,8,8,1,2,2,1,2,2,4,6,1,5,1,0,0,2,1,202301,1,1037
9000211529,5629.911963,9262.072605,0,2,1,1,1,3,2,2,1,0,31,1,10,10,1,2,1,1,2,1,4,4,1,4,1,0,0,2,1,202212,2,1025
9000211537,17603.08247,19707.21562,0,6,1,1,2,9,4,2,4,6,93,2,9,9,1,9,4,1,4,3,1,2,2,6,1,1,2,6,2,202301,3,1038
9000211564,3356.088032,4552.578137,0,1,3,1,2,2,1,2,1,6,23,1,6,6,1,1,1,2,1,3,3,6,1,2,1,0,0,1,1,202212,1,1023
9000211591,9575.329051,15669.30952,0,1,1,1,1,5,3,2,1,7,51,1,10,10,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202212,0,1029
9000211604,16256.85615,21891.49076,0,2,3,1,2,7,3,1,1,8,72,1,4,4,2,3,1,1,4,2,4,2,2,6,1,0,1,2,1,202212,1,1033
9000211612,6227.76532,0,22317.10141,3,2,1,2,5,3,2,3,10,52,1,7,7,1,3,3,1,10,2,4,1,1,5,1,0,0,3,1,202301,1,1029
9000211615,2082.402169,3001.458522,0,2,2,1,1,1,1,2,2,5,11,1,9,9,1,2,2,1,2,1,5,5,1,4,1,0,0,2,1,202212,2,1021
9000211636,7259.29012,9561.646994,0,2,1,1,1,2,1,2,2,4,21,1,7,7,1,2,2,1,10,1,5,3,4,6,2,0,0,2,2,202212,1,1024
9000211651,8940.032111,13536.3171,0,2,1,1,2,8,4,2,2,8,82,1,8,8,1,2,2,1,10,2,5,4,1,5,1,0,0,2,1,202212,0,1035
9000211653,4583.124755,6289.065565,0,1,2,3,2,8,4,2,1,4,82,1,6,6,1,1,1,2,9,2,4,3,1,5,1,0,0,1,1,202212,0,1035
9000211658,4934.810529,6115.274068,0,1,3,3,2,4,2,2,1,0,43,1,1,1,1,1,1,2,1,3,1,3,1,1,1,0,0,1,1,202212,0,1027
9000211662,38962.47729,53737.35603,0,2,3,3,1,9,4,2,1,0,91,1,1,1,3,2,0,2,2,1,5,2,1,4,1,0,0,2,1,202212,0,1037
9000211663,24508.77198,36603.15755,0,1,3,3,2,1,1,2,1,3,13,1,6,6,1,2,0,1,5,3,2,3,1,2,1,1,0,2,1,202301,1,1021
9000211664,14410.76537,0,41371.79158,1,3,3,2,2,1,2,1,0,23,1,4,4,1,3,1,1,3,3,3,1,1,3,1,1,1,2,1,202212,0,1023
9000211677,8791.580063,0,25050.19854,2,2,1,2,7,3,2,2,2,73,1,3,3,1,2,2,1,10,3,1,1,4,6,2,0,0,2,2,202212,1,1034
9000211681,6297.468015,7918.888344,0,2,2,1,2,2,1,2,2,0,23,1,5,5,1,2,2,1,2,3,1,5,4,6,2,0,0,2,2,202212,2,1024
9000211699,9777.640682,12965.4228,0,1,3,3,2,4,2,2,1,3,42,1,7,7,1,1,1,2,1,2,5,5,1,5,1,0,0,1,1,202212,1,1027
9000211718,6148.310883,8896.518498,0,2,1,1,2,5,3,2,1,2,52,1,-7,6,1,2,1,1,10,2,4,5,1,5,1,0,0,2,1,202212,1,1029
9000211727,5816.306202,8251.467512,0,1,3,3,2,5,3,2,1,2,52,1,6,6,1,1,1,2,1,2,4,6,1,5,1,0,0,1,1,202212,1,1029
9000211756,23143.35228,0,87101.96972,1,1,1,2,2,1,2,1,4,23,1,4,4,1,1,1,2,9,3,2,7,4,6,2,0,0,1,2,202212,1,1024
9000211769,24006.67895,40817.44878,0,2,2,1,2,7,3,2,1,0,72,1,1,1,1,2,2,1,10,2,5,4,1,5,1,0,0,2,1,202212,0,1033
9000211784,5038.414284,0,13715.6916,2,1,1,2,5,3,2,2,6,53,1,9,9,1,3,2,1,6,3,1,1,1,1,1,1,0,3,1,202212,2,1029
9000211798,17309.08948,23207.93373,0,2,3,1,2,5,3,2,2,2,53,1,5,5,1,4,1,1,4,3,1,3,2,6,1,1,1,3,1,202212,1,1029
9000211799,9089.99739,13541.1668,0,2,1,1,2,7,3,2,2,5,72,1,7,7,2,3,2,1,4,2,5,2,1,5,1,0,1,2,1,202212,1,1033
9000211802,10056.02393,0,29455.84737,2,1,1,2,3,2,2,2,4,32,1,9,9,1,2,2,1,2,2,4,7,1,1,1,0,0,2,1,202212,2,1025
9000211806,4420.274182,6493.992487,0,1,3,4,2,5,3,2,1,2,53,1,3,3,1,2,1,1,7,3,3,2,1,2,1,1,0,2,1,202212,2,1029
9000211815,8994.075085,12090.41544,0,2,1,1,2,4,2,2,2,7,43,1,8,8,1,6,2,1,4,3,2,5,1,2,1,2,2,4,1,202212,1,1027
9000211820,40986.37437,58824.19241,0,2,1,1,1,3,2,2,2,2,31,1,7,7,1,2,2,1,2,1,5,4,1,4,1,0,0,2,1,202301,2,1025
9000211826,56405.65669,0,194545.2555,2,3,2,2,5,3,2,2,4,53,1,5,5,1,2,2,1,2,3,1,7,1,1,1,0,0,2,1,202301,2,1029
9000211827,5074.136427,7589.581333,0,1,1,1,2,4,2,2,1,0,43,1,5,5,1,1,4,2,1,3,1,6,4,6,2,0,0,1,2,202212,1,1028
9000211834,2453.482143,3180.699235,0,2,3,2,2,5,3,2,2,2,53,1,6,6,1,2,2,2,2,3,3,2,1,3,1,0,0,2,1,202301,2,1029
9000211857,5496.096082,8822.4801,0,2,2,1,1,5,3,2,2,2,51,1,8,8,1,2,2,1,10,1,5,4,1,4,1,0,0,2,1,202212,1,1029
9000211861,8064.482258,13014.14586,0,1,1,1,2,8,4,2,1,6,82,1,10,10,1,3,1,1,5,2,5,3,1,2,1,2,0,3,1,202212,0,1035
9000211875,8062.888176,11619.61315,0,1,1,1,2,3,2,2,1,2,33,1,7,7,1,1,1,2,1,3,3,5,1,3,1,0,0,1,1,202212,1,1025
9000211879,12792.95328,17547.20848,0,2,1,1,2,3,2,2,2,6,33,1,9,9,1,3,2,1,6,3,1,6,2,6,1,1,0,3,1,202301,2,1025
9000211881,30814.90478,42547.33844,0,2,1,3,1,1,1,1,2,3,13,1,10,10,2,2,2,1,2,3,3,3,1,3,1,0,0,2,1,202301,2,1021
9000211889,18811.5515,26199.36698,0,2,1,1,2,5,3,2,2,0,53,1,7,7,3,4,2,1,4,3,3,6,1,3,1,2,0,4,1,202212,1,1029
9000211894,14480.871,0,46508.10789,2,1,1,2,6,3,2,2,0,63,1,5,5,1,2,2,1,10,3,3,1,2,6,1,0,0,2,1,202301,0,1031
9000211898,6106.197929,8793.872488,0,3,1,1,2,4,2,2,3,6,44,1,6,6,1,4,5,1,6,4,6,3,4,6,2,1,0,4,2,202301,2,1028
9000211902,3256.89948,0,9936.998263,1,1,1,1,3,2,2,1,0,31,1,3,3,1,1,1,2,1,1,5,1,1,2,1,0,0,1,1,202212,1,1025
9000211903,41457.72438,58059.15769,0,1,3,3,2,6,3,2,1,0,63,1,5,5,2,1,0,2,1,3,3,4,1,2,1,0,0,1,1,202301,0,1031
9000211905,14476.3054,18176.51023,0,1,3,3,2,5,3,1,1,2,52,1,5,5,1,2,1,1,3,2,4,2,1,5,1,0,1,1,1,202301,1,1029
9000211912,5402.610652,7704.369631,0,2,1,3,1,5,3,2,2,4,51,1,8,8,1,2,2,1,2,1,5,6,1,4,1,0,0,2,1,202212,1,1029
9000211925,6933.788629,9623.694896,0,1,3,3,2,7,3,2,1,6,73,1,1,1,1,1,1,2,1,3,1,6,4,6,2,0,0,1,2,202212,0,1033
9000211926,5783.373726,9419.905553,0,2,3,1,2,6,3,2,2,6,62,1,8,8,1,2,2,1,2,2,4,6,1,3,1,0,0,2,1,202212,2,1031
9000211937,27159.00181,39511.32696,0,3,4,1,2,4,2,2,1,4,43,1,1,1,1,4,0,1,6,3,1,2,2,6,1,1,0,4,1,202301,0,1027
9000211944,3690.327047,4854.017693,0,2,2,1,1,1,1,2,2,3,11,1,6,6,1,2,1,1,10,1,5,6,1,4,1,0,0,2,1,202212,0,1021
9000211949,7992.382625,10824.51031,0,2,2,1,2,4,2,2,2,14,43,1,6,6,1,2,2,1,10,3,2,5,1,1,1,0,0,2,1,202212,0,1027
9000211966,8441.508425,13571.86584,0,1,1,1,2,8,4,2,1,5,82,1,10,10,1,1,1,2,1,2,4,4,1,5,1,0,0,1,1,202212,1,1035
9000211967,9459.947987,10525.27051,0,1,1,1,2,6,3,2,1,0,63,1,3,3,1,1,1,2,1,3,1,2,4,6,2,0,0,1,2,202301,0,1032
9000211982,4861.169881,7516.881355,0,2,2,1,2,8,4,2,2,4,83,1,6,6,1,2,2,1,10,3,1,6,1,1,1,0,0,2,1,202212,0,1035
9000211999,19284.31272,30285.75609,0,1,2,2,1,5,3,2,1,0,51,1,3,3,1,1,1,2,9,1,4,3,1,4,1,0,0,1,1,202212,0,1029
9000212002,7627.936051,11375.70076,0,2,3,3,1,2,1,2,0,0,21,1,10,10,1,2,0,2,2,1,5,3,1,4,1,0,0,2,1,202301,2,1023
9000212044,10110.00911,14269.16159,0,2,1,1,1,9,4,2,2,4,91,1,8,8,1,2,1,1,2,1,5,3,1,3,1,0,0,2,1,202301,2,1037
9000212050,11632.3128,15035.82375,0,2,1,1,1,1,1,2,2,3,11,1,5,5,1,2,2,1,10,1,4,2,1,4,1,0,0,2,1,202212,1,1021
9000212084,8550.325514,13106.25227,0,2,2,1,2,4,2,2,2,6,43,1,6,6,1,2,4,1,2,3,1,5,4,6,2,0,0,2,2,202301,2,1028
9000212086,7995.704138,0,42789.47196,1,3,3,2,4,2,2,1,4,42,1,5,5,1,1,1,2,1,2,4,1,4,6,2,0,0,1,1,202301,1,1027
9000212102,85837.88759,117285.9331,0,3,3,1,2,4,2,2,1,3,42,1,5,5,1,3,0,1,2,2,4,5,1,5,1,0,0,3,1,202301,1,1027
9000212107,3863.539397,5843.269072,0,2,3,1,2,3,2,2,2,2,33,1,7,7,1,2,2,1,2,3,2,4,1,2,1,0,0,2,1,202212,2,1025
9000212135,4713.954728,0,19828.67106,1,1,1,2,4,2,2,1,2,43,1,6,6,1,1,1,2,1,3,1,1,1,1,1,0,0,1,1,202212,1,1027
9000212150,9304.537627,0,24084.49776,2,1,1,1,3,2,2,2,4,31,1,10,10,1,2,1,1,2,1,5,7,1,4,1,0,0,2,1,202212,2,1025
9000212152,15270.63324,0,44773.05094,1,1,1,2,6,3,2,1,2,62,1,10,10,1,1,2,2,1,2,4,1,1,5,1,0,0,1,1,202301,1,1031
9000212159,13652.36499,0,60388.56615,1,1,3,1,5,3,1,1,5,51,1,7,7,1,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202301,1,1029
9000212162,3485.63175,4718.999445,0,1,1,1,2,8,4,2,1,3,83,1,5,5,1,1,1,2,9,3,2,2,1,2,1,0,0,1,1,202212,0,1035
9000212166,22014.45957,29199.48545,0,2,3,2,2,2,1,2,2,11,23,1,5,5,1,3,2,1,4,3,1,5,1,1,1,1,0,3,1,202301,2,1023
9000212168,16676.11877,24698.99703,0,3,2,1,2,5,3,2,2,3,53,1,7,7,1,3,3,1,10,3,2,5,1,1,1,0,0,3,1,202301,2,1029
9000212176,8645.939014,12825.7313,0,1,1,1,2,7,3,2,1,0,72,1,8,8,1,1,1,2,1,2,5,4,1,3,1,0,0,1,1,202212,0,1033
9000212212,12389.94045,18755.94789,0,1,1,1,1,2,1,2,1,0,21,1,8,8,1,1,7,2,1,1,5,3,1,4,1,0,0,1,1,202301,1,1023
9000212217,38690.61311,51091.90854,0,2,4,2,2,5,3,2,2,4,53,1,6,6,1,2,2,1,10,3,3,6,1,3,1,0,0,2,1,202301,1,1029
9000212219,12984.15434,0,31260.5954,2,1,1,2,9,4,2,2,2,93,1,11,11,1,2,5,1,2,3,2,1,1,2,1,0,0,2,1,202212,2,1037
9000212229,3784.923772,5094.284324,0,2,2,1,2,5,3,2,2,10,53,1,6,6,1,2,2,1,10,3,1,5,1,1,1,0,0,2,1,202212,0,1029
9000212234,7515.085234,0,20129.91622,2,2,1,2,4,2,2,2,0,43,1,8,8,1,2,3,1,10,3,1,7,4,6,2,0,0,2,2,202212,0,1028
9000212243,3675.430061,4751.793765,0,2,2,1,2,3,2,2,2,2,33,1,6,6,1,2,3,1,2,3,2,2,1,2,1,0,0,2,1,202301,0,1025
9000212254,100595.8791,143851.7148,0,2,2,1,2,4,2,2,2,4,43,1,10,10,1,2,4,1,2,3,3,5,1,3,1,0,0,2,1,202301,2,1027
9000212274,5341.985598,0,16842.91555,2,1,1,2,7,3,2,2,0,74,1,9,9,1,2,3,1,10,4,6,1,4,6,2,0,0,2,2,202301,1,1034
9000212287,25596.54155,41922.79879,0,2,2,2,2,6,3,2,2,2,63,1,11,11,1,6,3,1,6,3,1,4,2,6,1,4,0,6,1,202212,1,1031
9000212288,10036.23533,14120.23833,0,2,1,1,2,5,3,2,1,6,53,1,6,6,1,2,2,1,2,3,1,6,1,1,1,0,0,2,1,202212,1,1029
9000212301,10387.3353,14728.6401,0,1,3,1,2,7,3,2,1,2,72,1,9,9,5,1,1,2,1,2,4,3,1,5,1,0,0,1,1,202212,1,1033
9000212304,3950.353372,6332.540955,0,2,1,1,2,7,3,2,2,6,72,1,11,11,1,2,2,1,10,2,4,6,1,5,1,0,0,2,1,202212,1,1033
9000212308,4323.773002,5778.566115,0,1,2,1,2,5,3,2,1,2,52,1,4,4,1,1,2,2,9,2,5,3,1,5,1,0,0,1,1,202212,0,1029
9000212313,5677.294564,7521.99284,0,2,3,3,1,2,1,2,1,12,21,1,8,8,1,4,0,1,4,1,5,2,1,4,1,1,1,3,1,202301,2,1023
9000212315,3852.291759,4760.863836,0,2,3,1,2,3,2,2,2,0,32,1,7,7,1,5,2,1,6,2,4,2,4,6,2,3,0,5,2,202301,2,1026
9000212338,15149.24004,22142.42166,0,3,2,1,2,7,3,1,3,4,73,1,10,10,1,3,3,1,10,3,2,3,4,6,2,0,0,3,2,202301,2,1034
9000212361,11296.52971,15407.99117,0,1,1,1,2,5,3,2,1,3,53,1,5,5,2,1,1,2,9,3,3,3,1,2,1,0,0,1,1,202301,0,1029
9000212367,11697.48084,16358.09747,0,3,3,2,2,9,4,1,3,0,93,2,3,3,97,6,2,1,4,3,3,2,1,3,1,2,1,4,1,202301,2,1037
9000212378,53270.99754,81630.31356,0,2,1,1,2,8,4,1,2,4,82,1,8,8,1,5,1,1,4,2,4,4,1,5,1,1,2,3,1,202212,2,1035
9000212380,3100.587608,4037.921727,0,1,3,1,2,8,4,2,1,0,82,1,2,2,1,1,0,2,9,2,4,2,1,5,1,0,0,1,1,202301,0,1035
9000212396,5800.306057,9113.756801,0,2,1,1,2,5,3,2,2,4,53,1,10,10,1,2,2,2,10,3,3,6,1,2,1,0,0,2,1,202212,0,1029
9000212400,3529.815158,4766.361761,0,2,1,1,2,3,2,2,2,5,33,1,6,6,1,2,3,1,2,3,2,2,4,6,2,0,0,2,2,202212,2,1026
9000212421,12601.73047,17186.08118,0,2,1,3,1,9,4,1,2,4,91,1,5,5,1,2,1,1,2,1,5,2,1,4,1,0,0,2,1,202212,1,1037
9000212443,8557.956716,11229.60437,0,2,1,1,1,9,4,1,2,1,91,1,7,7,1,2,2,1,2,1,5,3,1,2,1,0,0,2,1,202301,2,1037
9000212448,4294.932349,7010.7455,0,2,2,1,2,7,3,2,2,8,74,1,9,9,1,2,3,1,2,4,6,6,4,6,2,0,0,2,2,202212,2,1034
9000212468,5863.791537,8943.34639,0,2,3,3,2,7,3,1,2,2,72,1,8,8,1,2,2,1,2,2,4,3,1,5,1,0,0,2,1,202212,2,1033
9000212477,19818.72768,27457.75276,0,1,3,3,2,3,2,2,1,3,33,1,5,5,2,1,1,2,1,3,1,4,1,1,1,0,0,1,1,202212,1,1025
9000212479,14013.21718,22309.08219,0,2,1,1,2,9,4,1,2,10,92,1,11,11,97,2,2,1,10,2,4,2,1,5,1,0,0,2,1,202212,1,1037
9000212490,5574.468134,0,24412.36375,1,3,3,1,3,2,2,1,1,31,1,5,5,1,1,0,2,1,1,5,1,1,4,1,0,0,1,1,202301,1,1025
9000212500,9354.726322,13288.91125,0,1,3,1,2,3,2,2,1,1,33,1,7,7,3,1,1,2,1,3,1,6,1,1,1,0,0,1,1,202212,1,1025
9000212506,8933.302994,0,15184.39055,2,2,1,2,1,1,2,2,3,12,1,-7,6,1,2,2,1,7,2,4,7,4,6,2,0,0,2,2,202212,1,1022
9000212511,4297.97833,6358.284593,0,1,2,1,2,7,3,2,1,2,73,1,9,9,1,1,2,2,1,3,2,6,1,2,1,0,0,1,1,202212,1,1033
9000212512,17149.16403,21130.27546,0,1,1,3,1,5,3,1,1,3,51,1,-7,2,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202301,1,1029
9000212529,9476.804837,14633.87991,0,3,3,3,2,9,4,2,1,8,93,1,6,6,1,3,2,1,8,3,1,5,2,6,1,0,0,3,1,202212,2,1037
9000212534,6508.335568,0,16350.05977,2,1,1,2,9,4,2,2,4,92,1,10,10,1,2,3,1,10,2,5,1,1,5,1,0,0,2,1,202301,0,1037
9000212535,11802.77121,0,29649.63708,2,2,4,2,7,3,2,2,4,73,1,1,1,1,2,1,1,2,3,1,1,4,6,2,0,0,2,2,202212,0,1034
9000212537,54070.03128,0,138998.4751,4,1,1,2,8,4,2,4,2,83,1,9,9,1,4,6,1,8,3,3,7,1,2,1,0,0,4,1,202212,3,1035
